Customer_ID,Days_Since_Last_Purchase,Total_Orders,Total_Spent,R_Score,F_score,M_score,Final_RFM_Score,Segment
10467,13,7,3502.753906642002,5,4,4,13,Champions
10468,19,4,2577.262419737259,5,2,3,10,Loyal Customers
10469,6,5,2114.41066678315,5,3,3,11,Loyal Customers
10470,315,1,418.9055611875766,1,1,1,3,Lost
10471,128,4,2393.02365295717,2,2,3,7,Potential Loyalists
10472,64,8,4315.3557920089615,3,5,5,13,Champions
10473,59,4,1627.6178587800205,3,2,2,7,Potential Loyalists
10474,16,8,3630.467646738807,5,5,5,15,Champions
10475,236,4,2504.901427195185,1,2,3,6,At Risk
10476,92,3,2010.808028698167,2,1,2,5,At Risk
10477,72,2,976.2864976933772,3,1,1,5,At Risk
10478,311,2,1255.1073640988775,1,1,1,3,Lost
10479,32,8,4682.737479405365,4,5,5,14,Champions
10480,75,6,2447.415528725033,3,4,3,10,Loyal Customers
10481,360,2,373.59300641460527,1,1,1,3,Lost
10482,8,4,1260.140554835798,5,2,1,8,Potential Loyalists
10483,100,2,954.4454118278076,2,1,1,4,At Risk
10484,45,4,2243.260617264911,3,2,3,8,Potential Loyalists
10485,100,3,1677.7423764410196,2,1,2,5,At Risk
10486,318,2,415.01507434489656,1,1,1,3,Lost
10487,25,1,484.3797365916407,4,1,1,6,At Risk
10488,148,2,1185.3065887249395,1,1,1,3,Lost
10489,11,5,3228.239068073721,5,3,4,12,Loyal Customers
10490,55,6,2327.0930653522505,3,4,3,10,Loyal Customers
10491,58,8,4691.9351053498285,3,5,5,13,Champions
10492,69,5,1795.6379423859023,3,3,2,8,Potential Loyalists
10493,128,3,680.3010411204091,2,1,1,4,At Risk
10494,18,6,2705.903966969671,5,4,3,12,Loyal Customers
10495,48,4,2092.010409077207,3,2,3,8,Potential Loyalists
10496,24,6,2808.773978765048,4,4,4,12,Loyal Customers
10497,2,9,5390.186172894591,5,5,5,15,Champions
10498,2,10,6821.042340464936,5,5,5,15,Champions
10499,37,6,2728.761575501246,4,4,3,11,Loyal Customers
10500,72,2,736.3224911321231,3,1,1,5,At Risk
10501,4,9,4951.067728180865,5,5,5,15,Champions
10502,412,1,671.753422253739,1,1,1,3,Lost
10503,123,4,1875.663843469696,2,2,2,6,At Risk
10504,204,5,2339.217132461909,1,3,3,7,Potential Loyalists
10505,14,8,4147.348342870797,5,5,5,15,Champions
10507,2,6,4245.8840103891625,5,4,5,14,Champions
10508,9,4,783.669568606826,5,2,1,8,Potential Loyalists
10509,26,7,3658.851908032975,4,4,5,13,Champions
10510,67,5,2266.804791466452,3,3,3,9,Potential Loyalists
10511,1,7,3465.2414274335547,5,4,4,13,Champions
10512,110,4,1547.6892362150854,2,2,2,6,At Risk
10513,161,5,2697.9955650295587,1,3,3,7,Potential Loyalists
10514,72,4,2538.31470111702,3,2,3,8,Potential Loyalists
10515,27,8,3918.3146449201577,4,5,5,14,Champions
10516,52,3,2215.320532632255,3,1,3,7,Potential Loyalists
10517,201,2,1405.7188670568696,1,1,1,3,Lost
10518,34,4,2111.924364831439,4,2,3,9,Potential Loyalists
10519,258,3,2096.4275592574886,1,1,3,5,At Risk
10520,26,5,2572.8646203691096,4,3,3,10,Loyal Customers
10521,204,2,1439.4106578732633,1,1,2,4,At Risk
10522,1,7,4357.692784144014,5,4,5,14,Champions
10523,38,7,3993.8380501754746,4,4,5,13,Champions
10524,92,6,2998.91870379672,2,4,4,10,Loyal Customers
10525,48,5,3609.581880601144,3,3,5,11,Loyal Customers
10526,212,4,1953.4813262289576,1,2,2,5,At Risk
10527,21,6,2187.143823466751,4,4,3,11,Loyal Customers
10528,4,7,2401.342289226326,5,4,3,12,Loyal Customers
10529,81,2,1478.1698064221196,2,1,2,5,At Risk
10530,16,8,3287.5350533960054,5,5,4,14,Champions
10531,57,4,3012.0463055822584,3,2,4,9,Potential Loyalists
10532,34,12,6261.213674690752,4,5,5,14,Champions
10533,104,3,1355.7440524708304,2,1,1,4,At Risk
10534,13,8,5022.052770696624,5,5,5,15,Champions
10535,37,4,1118.4531838403157,4,2,1,7,Potential Loyalists
10536,35,5,2303.3061496159785,4,3,3,10,Loyal Customers
10537,42,4,1966.254810299864,4,2,2,8,Potential Loyalists
10538,94,9,3799.668391922155,2,5,5,12,Loyal Customers
10539,49,7,3978.640084548284,3,4,5,12,Loyal Customers
10540,104,7,3151.837012397411,2,4,4,10,Loyal Customers
10541,52,8,3969.93415480891,3,5,5,13,Champions
10542,27,5,2586.036519211945,4,3,3,10,Loyal Customers
10543,63,6,3182.035878707435,3,4,4,11,Loyal Customers
10544,19,3,1180.1027772938082,5,1,1,7,Potential Loyalists
10545,62,8,4011.060918573549,3,5,5,13,Champions
10546,122,7,3608.871675032063,2,4,5,11,Loyal Customers
10547,167,5,2883.274800694396,1,3,4,8,Potential Loyalists
10548,112,4,1271.9795586591376,2,2,1,5,At Risk
10549,212,4,2179.6560236491428,1,2,3,6,At Risk
10550,240,2,1228.847112816362,1,1,1,3,Lost
10551,50,2,703.8837855591562,3,1,1,5,At Risk
10552,67,4,2685.398720769896,3,2,3,8,Potential Loyalists
10553,41,7,3213.9387395183885,4,4,4,12,Loyal Customers
10554,24,6,2414.7427185794018,4,4,3,11,Loyal Customers
10555,34,6,3423.34960494918,4,4,4,12,Loyal Customers
10556,78,6,3093.594009540749,2,4,4,10,Loyal Customers
10557,115,7,4883.514082280767,2,4,5,11,Loyal Customers
10558,85,6,3189.6791739168384,2,4,4,10,Loyal Customers
10559,112,3,389.4262343426035,2,1,1,4,At Risk
10560,131,9,4394.5847842967705,2,5,5,12,Loyal Customers
10561,25,9,5708.803879781647,4,5,5,14,Champions
10562,34,7,3455.2321806393297,4,4,4,12,Loyal Customers
10563,194,4,1468.4712156854623,1,2,2,5,At Risk
10564,48,2,1291.4287036163498,3,1,1,5,At Risk
10565,4,2,1022.8489364024152,5,1,1,7,Potential Loyalists
10566,239,8,2370.632975984101,1,5,3,9,Potential Loyalists
10567,54,4,2703.526404048889,3,2,3,8,Potential Loyalists
10568,95,5,2414.770733542284,2,3,3,8,Potential Loyalists
10569,48,6,2373.2600780706352,3,4,3,10,Loyal Customers
10570,61,8,3413.050991205671,3,5,4,12,Loyal Customers
10571,176,4,1445.0555219772566,1,2,2,5,At Risk
10572,18,11,5662.766515297967,5,5,5,15,Champions
10573,43,7,3402.580406250547,4,4,4,12,Loyal Customers
10574,4,6,3756.557565340274,5,4,5,14,Champions
10575,29,7,3853.7273815949593,4,4,5,13,Champions
10576,183,4,2682.979156295181,1,2,3,6,At Risk
10577,36,5,2157.371175906966,4,3,3,10,Loyal Customers
10578,64,6,3331.509311312926,3,4,4,11,Loyal Customers
10579,72,2,1505.512823106028,3,1,2,6,At Risk
10580,216,4,2644.457755008342,1,2,3,6,At Risk
10581,17,8,4602.663520488491,5,5,5,15,Champions
10582,25,5,3888.26909173899,4,3,5,12,Loyal Customers
10583,35,2,947.7308845147808,4,1,1,6,At Risk
10584,21,8,4114.2377885931455,4,5,5,14,Champions
10585,42,4,1522.845258832857,4,2,2,8,Potential Loyalists
10586,61,2,1179.308324939126,3,1,1,5,At Risk
10587,105,3,1722.7088047220975,2,1,2,5,At Risk
10588,258,4,3110.836145184858,1,2,4,7,Potential Loyalists
10589,82,5,2848.3656117158253,2,3,4,9,Potential Loyalists
10590,50,12,7096.608624372415,3,5,5,13,Champions
10591,136,3,799.159668295566,1,1,1,3,Lost
10592,22,5,3144.7123502430954,4,3,4,11,Loyal Customers
10593,19,5,2162.5218523039694,5,3,3,11,Loyal Customers
10594,108,4,1633.3190815393243,2,2,2,6,At Risk
10595,1,8,4410.162365802925,5,5,5,15,Champions
10596,85,6,3225.519740930549,2,4,4,10,Loyal Customers
10597,45,4,1409.429139809868,3,2,1,6,At Risk
10598,45,6,2823.587054238582,3,4,4,11,Loyal Customers
10599,51,6,3508.507103948818,3,4,4,11,Loyal Customers
10600,44,6,2153.2823528779977,3,4,3,10,Loyal Customers
10601,16,8,4914.489215117513,5,5,5,15,Champions
10602,219,2,1696.3238941033762,1,1,2,4,At Risk
10603,37,8,5287.897342104878,4,5,5,14,Champions
10604,11,4,1712.541321604945,5,2,2,9,Potential Loyalists
10605,186,6,3613.8264296037705,1,4,5,10,Loyal Customers
10606,1,8,4470.907594091711,5,5,5,15,Champions
10607,110,4,1215.065425786821,2,2,1,5,At Risk
10608,111,7,4892.994105533094,2,4,5,11,Loyal Customers
10609,61,4,795.512688743436,3,2,1,6,At Risk
10610,103,2,1012.3859103314444,2,1,1,4,At Risk
10611,42,5,1020.730540035196,4,3,1,8,Potential Loyalists
10612,163,3,1862.803428638996,1,1,2,4,At Risk
10613,28,3,1843.1506631884808,4,1,2,7,Potential Loyalists
10614,114,7,3809.606325372155,2,4,5,11,Loyal Customers
10615,35,6,3230.464646897798,4,4,4,12,Loyal Customers
10616,24,9,3785.593731256653,4,5,5,14,Champions
10617,73,3,1795.8560264699804,3,1,2,6,At Risk
10618,24,8,3751.613279593324,4,5,5,14,Champions
10619,184,4,2619.5207008743423,1,2,3,6,At Risk
10620,159,6,3534.6626419510394,1,4,4,9,Potential Loyalists
10621,7,9,4475.960594027915,5,5,5,15,Champions
10622,321,1,188.9292098591687,1,1,1,3,Lost
10623,79,6,2557.925148869316,2,4,3,9,Potential Loyalists
10624,25,7,3239.0967738774884,4,4,4,12,Loyal Customers
10625,159,1,352.51974561972804,1,1,1,3,Lost
10626,40,4,1922.7150198317831,4,2,2,8,Potential Loyalists
10627,47,4,2052.307193633388,3,2,2,7,Potential Loyalists
10628,35,3,2163.2689889217863,4,1,3,8,Potential Loyalists
10629,30,2,831.689301277055,4,1,1,6,At Risk
10630,57,7,3971.888587051992,3,4,5,12,Loyal Customers
10631,52,6,2184.783142194728,3,4,3,10,Loyal Customers
10632,37,5,3752.376543028188,4,3,5,12,Loyal Customers
10633,130,4,2098.179548445806,2,2,3,7,Potential Loyalists
10634,258,4,3389.8707489571907,1,2,4,7,Potential Loyalists
10635,5,7,5537.140524340019,5,4,5,14,Champions
10636,32,4,1256.0920412234243,4,2,1,7,Potential Loyalists
10637,257,1,205.7092502733452,1,1,1,3,Lost
10638,3,8,4089.150367878927,5,5,5,15,Champions
10639,51,6,1789.975435041037,3,4,2,9,Potential Loyalists
10640,175,4,2052.2941096238774,1,2,2,5,At Risk
10641,109,2,360.0638483923204,2,1,1,4,At Risk
10642,17,6,2614.36296391944,5,4,3,12,Loyal Customers
10643,327,3,1063.3059139308582,1,1,1,3,Lost
10644,73,6,2809.441168105649,3,4,4,11,Loyal Customers
10645,28,3,1371.4855165392378,4,1,1,6,At Risk
10646,2,12,5928.870435916741,5,5,5,15,Champions
10647,248,2,881.985924777892,1,1,1,3,Lost
10648,86,5,2751.4694434206654,2,3,4,9,Potential Loyalists
10649,42,5,2628.0136039560007,4,3,3,10,Loyal Customers
10650,14,4,1525.2788402242063,5,2,2,9,Potential Loyalists
10651,10,7,3657.895105613307,5,4,5,14,Champions
10652,7,3,1390.4322502729783,5,1,1,7,Potential Loyalists
10653,23,4,1530.6852298068625,4,2,2,8,Potential Loyalists
10654,45,2,1679.605702487043,3,1,2,6,At Risk
10655,59,5,2885.917519331383,3,3,4,10,Loyal Customers
10656,254,2,472.1782821353682,1,1,1,3,Lost
10657,94,4,2440.144588953736,2,2,3,7,Potential Loyalists
10658,200,1,316.71635122457343,1,1,1,3,Lost
10659,15,8,3085.533117457825,5,5,4,14,Champions
10660,34,5,2042.3259089728604,4,3,2,9,Potential Loyalists
10661,5,8,4071.462544839487,5,5,5,15,Champions
10662,2,8,3629.598756836208,5,5,5,15,Champions
10663,136,5,2938.3932676363597,1,3,4,8,Potential Loyalists
10664,12,7,3036.4781935857222,5,4,4,13,Champions
10665,142,2,1561.4094576600664,1,1,2,4,At Risk
10666,191,5,2324.4818062518275,1,3,3,7,Potential Loyalists
10667,27,7,2903.944698415933,4,4,4,12,Loyal Customers
10668,52,5,2237.8892905471994,3,3,3,9,Potential Loyalists
10669,33,4,2733.41987615894,4,2,3,9,Potential Loyalists
10670,261,3,2396.328604632147,1,1,3,5,At Risk
10671,28,4,2927.963221249099,4,2,4,10,Loyal Customers
10672,17,9,4410.034781931279,5,5,5,15,Champions
10673,91,2,115.65703547893798,2,1,1,4,At Risk
10674,87,3,2244.370455131985,2,1,3,6,At Risk
10675,197,4,1660.5139655440516,1,2,2,5,At Risk
10676,48,7,3144.784839179545,3,4,4,11,Loyal Customers
10677,62,6,2568.4145609653046,3,4,3,10,Loyal Customers
10678,26,8,3376.968935582346,4,5,4,13,Champions
10679,60,5,2923.2873172361064,3,3,4,10,Loyal Customers
10680,58,7,2394.316868453513,3,4,3,10,Loyal Customers
10681,51,4,1141.5218921966573,3,2,1,6,At Risk
10682,75,2,677.3606827650453,3,1,1,5,At Risk
10683,23,4,2485.2999974232234,4,2,3,9,Potential Loyalists
10684,87,5,2202.7581983474247,2,3,3,8,Potential Loyalists
10685,202,5,2029.7056332714,1,3,2,6,At Risk
10686,70,5,3198.711793455888,3,3,4,10,Loyal Customers
10687,19,5,1924.9556826276305,5,3,2,10,Loyal Customers
10688,135,8,3165.061723312383,1,5,4,10,Loyal Customers
10689,37,4,608.068374479362,4,2,1,7,Potential Loyalists
10690,47,10,3356.818349120095,3,5,4,12,Loyal Customers
10691,37,5,1484.4457899903969,4,3,2,9,Potential Loyalists
10692,153,3,1124.449240672033,1,1,1,3,Lost
10693,259,3,1780.6578491156872,1,1,2,4,At Risk
10694,33,10,4841.13670416859,4,5,5,14,Champions
10695,173,3,1022.4853972610344,1,1,1,3,Lost
10696,105,3,1205.3206544866132,2,1,1,4,At Risk
10697,132,1,762.1410860663435,2,1,1,4,At Risk
10698,40,3,1490.257804752928,4,1,2,7,Potential Loyalists
10699,33,7,3016.79899265052,4,4,4,12,Loyal Customers
10700,8,5,1439.1812548718926,5,3,2,10,Loyal Customers
10701,110,3,1703.1241772106837,2,1,2,5,At Risk
10702,202,4,2592.216816701326,1,2,3,6,At Risk
10703,124,4,2756.270263418756,2,2,4,8,Potential Loyalists
10704,6,8,3284.9026404353517,5,5,4,14,Champions
10705,37,4,995.8507158842672,4,2,1,7,Potential Loyalists
10706,41,2,1183.152046138406,4,1,1,6,At Risk
10707,157,3,818.338924381406,1,1,1,3,Lost
10708,46,6,3641.694128713599,3,4,5,12,Loyal Customers
10709,259,1,635.1814399560208,1,1,1,3,Lost
10710,131,5,2596.168796605217,2,3,3,8,Potential Loyalists
10711,60,7,4902.704573471279,3,4,5,12,Loyal Customers
10712,96,5,3284.6710844757654,2,3,4,9,Potential Loyalists
10713,22,7,3238.9664038275755,4,4,4,12,Loyal Customers
10714,100,5,1526.7599785515786,2,3,2,7,Potential Loyalists
10715,79,5,2694.909948908713,2,3,3,8,Potential Loyalists
10716,131,5,2443.247658593475,2,3,3,8,Potential Loyalists
10717,61,9,4674.734017386477,3,5,5,13,Champions
10718,81,7,3261.3649742593075,2,4,4,10,Loyal Customers
10719,18,3,963.346165123933,5,1,1,7,Potential Loyalists
10720,76,8,3993.2830990457896,3,5,5,13,Champions
10721,20,4,2095.855799143799,4,2,3,9,Potential Loyalists
10722,64,11,5290.788940161498,3,5,5,13,Champions
10723,82,8,3934.0481474654543,2,5,5,12,Loyal Customers
10724,121,7,2170.4162844754837,2,4,3,9,Potential Loyalists
10725,149,5,3783.2579391789423,1,3,5,9,Potential Loyalists
10726,161,4,970.0523997900292,1,2,1,4,At Risk
10727,180,5,3530.013339537041,1,3,4,8,Potential Loyalists
10728,64,4,2159.8429022862474,3,2,3,8,Potential Loyalists
10729,38,5,3646.049268255661,4,3,5,12,Loyal Customers
10731,33,6,2926.305841347479,4,4,4,12,Loyal Customers
10732,116,2,1628.891732257075,2,1,2,5,At Risk
10733,77,9,3630.5348732053226,2,5,5,12,Loyal Customers
10734,68,6,3394.5688853134234,3,4,4,11,Loyal Customers
10735,73,5,2014.901859694228,3,3,2,8,Potential Loyalists
10736,7,7,3243.3967585423343,5,4,4,13,Champions
10737,406,1,621.1531182826417,1,1,1,3,Lost
10738,139,4,2670.6586169730367,1,2,3,6,At Risk
10739,12,1,407.1983334593136,5,1,1,7,Potential Loyalists
10740,12,5,2640.503086561637,5,3,3,11,Loyal Customers
10741,49,4,2114.3807914890426,3,2,3,8,Potential Loyalists
10742,189,6,4002.672247960085,1,4,5,10,Loyal Customers
10743,2,5,2192.2474415188544,5,3,3,11,Loyal Customers
10744,29,8,3222.050538537127,4,5,4,13,Champions
10745,181,7,4284.557931081397,1,4,5,10,Loyal Customers
10746,25,5,3579.822309350101,4,3,5,12,Loyal Customers
10747,8,6,4182.328958737519,5,4,5,14,Champions
10748,85,6,2708.4617712279323,2,4,3,9,Potential Loyalists
10749,38,3,2266.766266147505,4,1,3,8,Potential Loyalists
10750,41,5,1735.7852802977866,4,3,2,9,Potential Loyalists
10751,102,5,3168.661448617591,2,3,4,9,Potential Loyalists
10752,77,4,1834.8481439719733,2,2,2,6,At Risk
10753,106,3,1533.878489026279,2,1,2,5,At Risk
10754,16,6,2421.9653331304826,5,4,3,12,Loyal Customers
10755,17,6,1734.030362885548,5,4,2,11,Loyal Customers
10756,14,8,3453.7542287730407,5,5,4,14,Champions
10757,228,3,1199.2341226428323,1,1,1,3,Lost
10758,86,4,1969.0577942751277,2,2,2,6,At Risk
10759,98,4,1862.35511175314,2,2,2,6,At Risk
10760,5,6,3273.0358780127244,5,4,4,13,Champions
10761,55,10,5142.535665216048,3,5,5,13,Champions
10762,26,8,3904.623528872008,4,5,5,14,Champions
10763,41,7,3694.7792908011406,4,4,5,13,Champions
10764,133,4,1987.3576057677972,2,2,2,6,At Risk
10765,162,5,2742.4346535837835,1,3,4,8,Potential Loyalists
10766,42,6,3193.4024409256863,4,4,4,12,Loyal Customers
10767,116,4,2323.4953568590263,2,2,3,7,Potential Loyalists
10768,4,7,3879.665415472468,5,4,5,14,Champions
10769,13,10,6086.917554705966,5,5,5,15,Champions
10770,231,5,3279.242085816092,1,3,4,8,Potential Loyalists
10771,5,6,4266.941373012415,5,4,5,14,Champions
10772,22,3,2178.60166803678,4,1,3,8,Potential Loyalists
10773,167,2,1545.4668844077578,1,1,2,4,At Risk
10774,13,5,3607.9521906246,5,3,5,13,Champions
10775,78,8,5312.874788656887,2,5,5,12,Loyal Customers
10776,32,4,1411.545319516254,4,2,1,7,Potential Loyalists
10777,78,1,880.7121986871207,2,1,1,4,At Risk
10778,78,5,1952.7046921728631,2,3,2,7,Potential Loyalists
10779,25,6,2985.12108924899,4,4,4,12,Loyal Customers
10780,292,3,895.0847440997201,1,1,1,3,Lost
10781,142,3,1863.138173276238,1,1,2,4,At Risk
10782,32,4,1908.9501093357055,4,2,2,8,Potential Loyalists
10783,42,8,4713.886769176103,4,5,5,14,Champions
10784,25,5,2149.1449365155945,4,3,3,10,Loyal Customers
10785,182,3,1824.9112577189792,1,1,2,4,At Risk
10786,24,11,6641.873180456822,4,5,5,14,Champions
10787,122,3,1481.2030475155702,2,1,2,5,At Risk
10788,13,9,6195.012156587833,5,5,5,15,Champions
10789,107,4,1588.2246135720725,2,2,2,6,At Risk
10790,13,8,3244.6892045233444,5,5,4,14,Champions
10791,89,3,1685.9856493754078,2,1,2,5,At Risk
10792,98,6,2728.54958742494,2,4,3,9,Potential Loyalists
10793,112,7,4382.548471248636,2,4,5,11,Loyal Customers
10794,9,5,2660.460342329582,5,3,3,11,Loyal Customers
10795,30,5,1551.4814179186988,4,3,2,9,Potential Loyalists
10796,213,2,740.7530514004118,1,1,1,3,Lost
10797,15,3,1071.1623574600096,5,1,1,7,Potential Loyalists
10798,26,9,3881.867490154516,4,5,5,14,Champions
10799,78,5,2478.0178717818167,2,3,3,8,Potential Loyalists
10800,28,4,2865.342279989382,4,2,4,10,Loyal Customers
10801,303,2,1666.512482253719,1,1,2,4,At Risk
10802,78,3,2170.322182983882,2,1,3,6,At Risk
10803,84,5,2617.837935002579,2,3,3,8,Potential Loyalists
10804,288,4,803.8126423121155,1,2,1,4,At Risk
10805,39,8,2636.291350118283,4,5,3,12,Loyal Customers
10806,17,8,4248.214208457844,5,5,5,15,Champions
10807,368,1,119.80887809857772,1,1,1,3,Lost
10808,8,6,3348.0352850438508,5,4,4,13,Champions
10809,36,6,3460.5778942508823,4,4,4,12,Loyal Customers
10810,12,5,2486.0419796986585,5,3,3,11,Loyal Customers
10811,11,7,3250.195755086748,5,4,4,13,Champions
10812,284,3,2377.954906471127,1,1,3,5,At Risk
10813,137,3,1559.0394428079176,1,1,2,4,At Risk
10814,188,6,2617.088075234137,1,4,3,8,Potential Loyalists
10815,56,8,3390.537701471826,3,5,4,12,Loyal Customers
10816,8,12,5353.734866537921,5,5,5,15,Champions
10817,37,5,2053.161986136353,4,3,2,9,Potential Loyalists
10818,5,3,2068.466209207181,5,1,2,8,Potential Loyalists
10819,92,5,2624.981704268107,2,3,3,8,Potential Loyalists
10820,138,4,2243.8575455791456,1,2,3,6,At Risk
10821,108,5,2472.2747951601077,2,3,3,8,Potential Loyalists
10822,99,4,1037.7365764362366,2,2,1,5,At Risk
10823,39,6,3458.8604358724256,4,4,4,12,Loyal Customers
10824,117,5,2300.1543324037752,2,3,3,8,Potential Loyalists
10825,36,6,2212.134030299332,4,4,3,11,Loyal Customers
10826,5,7,4713.657920253071,5,4,5,14,Champions
10827,282,1,975.1364587628248,1,1,1,3,Lost
10828,88,7,2976.6333408811824,2,4,4,10,Loyal Customers
10829,316,1,478.2716432994873,1,1,1,3,Lost
10830,25,3,1588.0131955782344,4,1,2,7,Potential Loyalists
10831,96,7,3119.0445433944087,2,4,4,10,Loyal Customers
10832,110,2,598.7205894370909,2,1,1,4,At Risk
10833,1,5,2892.150056676708,5,3,4,12,Loyal Customers
10834,99,5,2923.876446461038,2,3,4,9,Potential Loyalists
10835,106,7,3883.744893310785,2,4,5,11,Loyal Customers
10836,125,5,2858.192095517992,2,3,4,9,Potential Loyalists
10837,38,2,844.9431104844818,4,1,1,6,At Risk
10838,92,8,2656.340829324598,2,5,3,10,Loyal Customers
10839,92,6,2996.9762789340457,2,4,4,10,Loyal Customers
10840,62,3,1809.5403211937848,3,1,2,6,At Risk
10841,49,4,1919.6271804569035,3,2,2,7,Potential Loyalists
10842,46,7,3382.33101757154,3,4,4,11,Loyal Customers
10843,120,2,967.3283183572984,2,1,1,4,At Risk
10844,16,3,711.7588246880933,5,1,1,7,Potential Loyalists
10845,8,6,2161.515957955234,5,4,3,12,Loyal Customers
10846,64,6,2576.8529659927704,3,4,3,10,Loyal Customers
10847,146,3,1323.5557810802325,1,1,1,3,Lost
10848,17,7,3218.6170935588407,5,4,4,13,Champions
10849,225,4,2113.073756540168,1,2,3,6,At Risk
10850,94,3,1997.221215208507,2,1,2,5,At Risk
10851,103,3,606.6501126139257,2,1,1,4,At Risk
10852,4,5,3153.523858552886,5,3,4,12,Loyal Customers
10853,90,3,1992.5216996406823,2,1,2,5,At Risk
10854,99,1,271.9069738485993,2,1,1,4,At Risk
10855,8,8,3021.4960681745542,5,5,4,14,Champions
10856,96,5,3283.8786301975456,2,3,4,9,Potential Loyalists
10857,297,1,881.2829153953414,1,1,1,3,Lost
10858,45,9,4429.588849912232,3,5,5,13,Champions
10859,1,5,2525.428152363362,5,3,3,11,Loyal Customers
10860,7,5,2994.4947146280574,5,3,4,12,Loyal Customers
10861,115,6,4572.261593794072,2,4,5,11,Loyal Customers
10862,31,5,2938.671739864177,4,3,4,11,Loyal Customers
10863,79,5,1669.6202484233197,2,3,2,7,Potential Loyalists
10864,121,3,1035.347967676012,2,1,1,4,At Risk
